aggregate_normalized_mse,pilot_resource_overlap_ratio,sample_id
0.7565182000398636,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=11
0.781106561422348,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=12
0.7686674408614635,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=12
0.7723249606788158,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=12
0.7881731651723385,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=13
0.7761881351470947,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=13
0.7676554024219513,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=13
0.8223444111645222,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=14
0.741995420306921,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=14
0.783526960760355,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=14
0.7851552516222,0.25,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=15
0.7401241734623909,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=15
0.7996710948646069,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=15
0.7595772482454777,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=0
0.7725629918277264,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=0
0.7385308630764484,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=0
0.7151195351034403,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=1
0.7786927781999111,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=1
0.7668198719620705,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=1
0.7140657249838114,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=2
0.765470627695322,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=2
0.7943726405501366,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=2
0.7509341277182102,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=3
0.7793752290308475,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=3
0.7913085222244263,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=3
0.7946181483566761,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=4
0.7485441360622644,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=4
0.7909628488123417,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=4
0.7873763889074326,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=5
0.8021876700222492,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=5
0.7867981642484665,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=5
0.7879565060138702,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=6
0.7715777345001698,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=6
0.7952554449439049,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=6
0.8016502074897289,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=7
0.7200369536876678,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=7
0.7982980571687222,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=7
0.7579490356147289,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=8
0.7883201204240322,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=8
0.7461241744458675,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=8
0.7257569506764412,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=9
0.7707782685756683,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=9
0.8106956891715527,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=9
0.683927271515131,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=10
0.7431626208126545,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=10
0.7480284422636032,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=10
0.7579747252166271,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=11
0.7713864743709564,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=11
0.7629696428775787,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=11
0.779307559132576,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=12
0.787190742790699,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=12
0.7934547364711761,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=12
0.8060611039400101,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=13
0.7791806943714619,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=13
0.7729185037314892,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=13
0.8302618712186813,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=14
0.7441685646772385,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=14
0.7800510749220848,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=14
0.7866491600871086,0.5,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=15
0.7512076534330845,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=15
0.801041055470705,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.5:r=15
0.7565583810210228,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=0
0.8215211480855942,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=0
0.7510165572166443,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=0
0.7589009888470173,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=1
0.8036861941218376,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=1
0.7877121865749359,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=1
0.7019797656685114,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=2
0.7722156085073948,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=2
0.7514956332743168,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=2
0.794100496917963,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=3
0.7579095847904682,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=3
0.7974500022828579,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=3
0.788974829018116,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=4
0.7892973758280277,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=4
0.793068666011095,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=4
0.7496369108557701,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=5
0.7855704464018345,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=5
0.7861232496798038,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=5
0.7400487139821053,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=6
0.7107343636453152,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=6
0.824573315680027,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=6
0.7834988981485367,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=7
0.7397700771689415,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=7
0.8654480502009392,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=7
0.7495724819600582,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=8
0.7844278365373611,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=8
0.7518385276198387,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=8
0.7098554782569408,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=9
0.7684155330061913,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=9
0.7899940833449364,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=9
0.7168941665440798,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=10
0.7549600526690483,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=10
0.8140814006328583,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=10
0.7462774366140366,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=11
0.7542208693921566,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=11
0.788777869194746,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=11
0.7993215583264828,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=12
0.7556570675224066,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=12
0.7947464287281036,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=12
0.8167308196425438,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=13
0.8388906046748161,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=13
0.7795026637613773,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=13
0.735669631510973,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=14
0.7506505660712719,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=14
0.818247489631176,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=14
0.7835967428982258,0.125,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=15
0.7571071311831474,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=15
0.8142954707145691,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.125:r=15
0.7519157342612743,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=0
0.7777543440461159,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=0
0.7715670019388199,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=0
0.7602274194359779,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=1
0.8073801919817924,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=1
0.7796239443123341,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=1
0.721225880086422,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=2
0.7750996388494968,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=2
0.7613935172557831,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=2
0.8239109665155411,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=3
0.7590763457119465,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=3
0.7646088823676109,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=3
0.7952884510159492,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=4
0.7567799985408783,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=4
0.796673096716404,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=4
0.7663090564310551,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=5
0.7926688119769096,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=5
0.7944028750061989,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=5
0.7430731654167175,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=6
0.7285103462636471,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=6
0.82192587479949,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=6
0.7885124608874321,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=7
0.7545516602694988,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=7
0.8408765308558941,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=7
0.7531208842992783,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=8
0.7950467355549335,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=8
0.7486661523580551,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=8
0.7310102432966232,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=9
0.7666669972240925,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=9
0.8008169494569302,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=9
0.7329351864755154,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=10
0.7618863582611084,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=10
0.8173233866691589,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=10
0.7745636738836765,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=11
0.7393640577793121,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=11
0.7672604024410248,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=11
0.816723246127367,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=12
0.7718170564621687,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=12
0.8123525008559227,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=12
0.8241003714501858,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=13
0.8479598984122276,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=13
0.7971549518406391,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=13
0.7358473911881447,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=14
0.7532003447413445,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=14
0.8211722932755947,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=14
0.807352252304554,0.25,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=15
0.7556720227003098,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=15
0.832627423107624,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.25:r=15
0.767864279448986,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=0
0.8253052346408367,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=0
0.7660623975098133,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=0
0.7841365560889244,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=1
0.8198628649115562,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=1
0.799546904861927,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=1
0.7237971406430006,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=2
0.7896444946527481,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=2
0.7776864655315876,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=2
0.808122280985117,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=3
0.7687284238636494,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=3
0.7731465585529804,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=3
0.8218213208019733,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=4
0.780120313167572,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=4
0.8036618083715439,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=4
0.7680176235735416,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=5
0.7924706861376762,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=5
0.8025464415550232,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=5
0.7470734342932701,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=6
0.723161693662405,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=6
0.8303798288106918,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=6
0.7851625345647335,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=7
0.762018971145153,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=7
0.843679454177618,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=7
0.7684566788375378,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=8
0.7950069904327393,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=8
0.76363230869174,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=8
0.7450343556702137,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=9
0.7678988948464394,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=9
0.8132840655744076,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=9
0.7405707780271769,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=10
0.7610638700425625,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=10
0.838383287191391,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=10
0.7873797491192818,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=11
0.7556483671069145,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=11
0.7975803092122078,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=11
0.831019926816225,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=12
0.7780697587877512,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=12
0.8132037445902824,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=12
0.8339558579027653,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=13
0.8563728258013725,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=13
0.8041198439896107,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=13
0.7359623983502388,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=14
0.7765826135873795,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=14
0.8382847011089325,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=14
0.7796000428497791,0.5,seen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=15
0.7798881977796555,0.5,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=15
0.7919277511537075,0.5,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-5:f=0.5:r=15
0.781779870390892,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=0
0.7490773387253284,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=0
0.7887039445340633,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=0
0.7668572403490543,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=1
0.7580306194722652,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=1
0.8251421600580215,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=1
0.7065229322761297,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=2
0.7990032844245434,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=2
0.8150114864110947,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=2
0.7754430696368217,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=3
0.758071094751358,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=3
0.8082504831254482,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=3
0.7841019481420517,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=4
0.7417608518153429,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=4
0.7890538163483143,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=4
0.8310033977031708,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=5
0.8012380488216877,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=5
0.8045498766005039,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=5
0.8036199249327183,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=6
0.7536231726408005,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=6
0.8260225839912891,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=6
0.8276431262493134,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=7
0.7535343058407307,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=7
0.8568436056375504,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=7
0.8039701208472252,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=8
0.7914160117506981,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=8
0.7542631700634956,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=8
0.7273373138159513,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=9
0.8437731936573982,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=9
0.8002152219414711,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=9
0.7267854269593954,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=10
0.7819403931498528,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=10
0.7586029767990112,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=10
0.7475681453943253,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=11
0.8199600018560886,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=11
0.8119427487254143,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=11
0.8652529194951057,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=12
0.7667388282716274,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=12
0.8289480209350586,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=12
0.7909701392054558,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=13
0.8171964436769485,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=13
0.7819517031311989,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=13
0.7862344421446323,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=14
0.7347527407109737,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=14
0.8001893535256386,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=14
0.8038525618612766,0.125,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=15
0.7545474246144295,0.125,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=15
0.8103075921535492,0.125,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.125:r=15
0.8139171972870827,0.25,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.25:r=0
0.7847088128328323,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.25:r=0
0.8518784418702126,0.25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.25:r=0
0.7687180787324905,0.25,seen_utterance_unseen_channel:snr=10:jsr=0:f=0.25:r=1
0.7826610058546066,0.25,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=0:f=0.25:r=1
