delta_pesq,delta_si_sdr_db,delta_speaker_similarity,delta_stoi,delta_visqol,delta_waveform_snr_db,latent_loss,layer7_loss,mode,multi_resolution_stft_distance,output_dc_mean,output_peak,output_rms,pesq,si_sdr_db,speaker_similarity,stft_l1,stft_ratio,stoi,stoi_available,stoi_error,summed_cosine_similarity,summed_normalized_mse,summed_pearson_correlation,summed_power_ratio,summed_raw_mse,utterance_id,visqol,waveform_correlation,waveform_snr_db
,-6.007323145866394,,,,-1.476471770554781,0.727690327912569,0.8131274580955505,experiment_a_best_latent,0.1389630138874054,-0.00011156106484122574,0.24939021468162537,0.046408236026763916,,-7.4229631423950195,,0.13191016018390656,1.411439715095318,,False,pystoi is not installed,0.7312198281288147,0.4653177559375763,0.7311326861381531,0.5355377793312073,9.71606159210205,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0031.flac,,0.3914937973022461,0.0567256323993206
,-6.308215498924255,,,,-1.3524118661880493,0.7318433523178101,0.8182559013366699,experiment_a_best_waveform,0.13970312476158142,-0.00010664178989827633,0.2525893449783325,0.0425385944545269,,-7.723855495452881,,0.13273480534553528,1.4202634245833607,,False,pystoi is not installed,0.7275527715682983,0.4706691801548004,0.7274670600891113,0.5271469950675964,9.827801704406738,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0031.flac,,0.3801190257072449,0.18078553676605225
,-38.05126368999481,,,,-2.4786694049835205,1.0816014558076859,1.1433912515640259,experiment_b_best_waveform,0.21646659076213837,4.079497011844069e-05,0.22600236535072327,0.029239341616630554,,-39.46690368652344,,0.20540694892406464,2.197855912416301,,False,pystoi is not installed,0.0827026441693306,1.0730161666870117,0.08256915956735611,0.13343700766563416,22.405099868774414,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0031.flac,,-0.010632340796291828,-0.945472002029419
,-31.951852679252625,,,,-1.5706586353480816,1.0242888182401657,1.0621976852416992,experiment_c_best_waveform,0.22472569346427917,-6.868469790788367e-05,0.0843784511089325,0.007087842095643282,,-33.36749267578125,,0.2137337476015091,2.286952721460902,,False,pystoi is not installed,0.282780259847641,0.9216873645782471,0.28276076912879944,0.10460364073514938,19.245281219482422,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0031.flac,,0.02145455591380596,-0.037461232393980026
,,,,,,,,clean_codec,0.09622343629598618,-7.707879376539495e-06,0.33508893847465515,0.05966233089566231,,3.141939640045166,,0.0908215194940567,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0016.flac,,0.8205901384353638,4.657718658447266
,-9.030131816864014,,,,-3.7362019419670105,0.7184564210474491,0.8880017399787903,experiment_a_best_latent,0.15560103952884674,-6.805764132877812e-05,0.2732044458389282,0.03597110137343407,,-5.888192176818848,,0.14791813492774963,1.6286683569242562,,False,pystoi is not installed,0.7398948669433594,0.45297637581825256,0.7398490905761719,0.5175082087516785,9.113235473632812,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0016.flac,,0.45268377661705017,0.9215167164802551
,-9.549766063690186,,,,-3.792477011680603,0.7207155972719193,0.8902168869972229,experiment_a_best_waveform,0.1600269079208374,-7.402895425911993e-05,0.23418200016021729,0.03190075606107712,,-6.4078264236450195,,0.15209679305553436,1.674677916674665,,False,pystoi is not installed,0.7349316477775574,0.4603124260902405,0.7348849177360535,0.5098342299461365,9.260826110839844,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0016.flac,,0.4314101040363312,0.8652416467666626
,-27.92264223098755,,,,-5.1743215918540955,1.06131811439991,1.0968586206436157,experiment_b_best_waveform,0.22263626754283905,3.8062930798332673e-06,0.2809135317802429,0.026360955089330673,,-24.780702590942383,,0.21099039912223816,2.323132230088324,,False,pystoi is not installed,0.06400204449892044,1.0682390928268433,0.06408791989088058,0.11085852235555649,21.491439819335938,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0016.flac,,0.057576313614845276,-0.5166029334068298
,-50.1811318397522,,,,-4.762228608131409,1.0356929823756218,1.0717443227767944,experiment_c_best_waveform,0.22590272128582,-5.758604311267845e-05,0.09043325483798981,0.010135261341929436,,-47.03919219970703,,0.21570371091365814,2.375028650866975,,False,pystoi is not installed,0.2482062727212906,0.9392828345298767,0.24826036393642426,0.07729749381542206,18.897024154663086,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0016.flac,,0.004445990547537804,-0.10450994968414307
,,,,,,,,clean_codec,0.11281129717826843,-0.00010392837430117652,0.3018050491809845,0.08452567458152771,,4.855175971984863,,0.10629785805940628,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0013.flac,,0.8681055903434753,6.048221588134766
,-11.70877456665039,,,,-5.233636021614075,0.6935917362570763,0.857421875,experiment_a_best_latent,0.19596630334854126,-7.291136716958135e-05,0.2090141773223877,0.03886142000555992,,-6.853598594665527,,0.18672031164169312,1.7565764263786148,,False,pystoi is not installed,0.7700024843215942,0.408369243144989,0.7699818015098572,0.5392301678657532,9.1183443069458,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0013.flac,,0.41359981894493103,0.8145855665206909
,-11.785205841064453,,,,-5.249720454216003,0.6956249698996544,0.8608567118644714,experiment_a_best_waveform,0.1976298689842224,-8.024582348298281e-05,0.18713130056858063,0.03568200394511223,,-6.93002986907959,,0.18829093873500824,1.7713521436130801,,False,pystoi is not installed,0.7681909203529358,0.4109015166759491,0.7681744694709778,0.5420975089073181,9.174886703491211,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0013.flac,,0.41058945655822754,0.7985011339187622
,-44.14094638824463,,,,-6.478965729475021,1.0780186727643013,1.1346691846847534,experiment_b_best_waveform,0.26884350180625916,3.0245306334109046e-05,0.272321879863739,0.028905009850859642,,-39.285770416259766,,0.256588876247406,2.4138668542503194,,False,pystoi is not installed,0.032485831528902054,1.090160846710205,0.032464638352394104,0.11189417541027069,24.341848373413086,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0013.flac,,-0.010856371372938156,-0.43074414134025574
,-23.13002109527588,,,,-5.98420599848032,1.024942196905613,1.0502393245697021,experiment_c_best_waveform,0.2644898295402527,-5.469407551572658e-05,0.09380538761615753,0.011679142713546753,,-18.274845123291016,,0.25132688879966736,2.3643645637639215,,False,pystoi is not installed,0.25518953800201416,0.9358309507369995,0.2552843987941742,0.0818273052573204,20.89586639404297,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0013.flac,,0.12107400596141815,0.06401558965444565
,,,,,,,,clean_codec,0.05739825963973999,-9.809562470763922e-05,0.2528719902038574,0.048879027366638184,,5.020296573638916,,0.05354582518339157,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0007.flac,,0.8721233010292053,6.17111873626709
,-11.575201511383057,,,,-5.4672436118125916,0.6951638609170914,0.8541749119758606,experiment_a_best_latent,0.09363396465778351,-0.0001035510067595169,0.22202205657958984,0.032101765275001526,,-6.554904937744141,,0.08774315565824509,1.6386554013824512,,False,pystoi is not installed,0.7559983134269714,0.4298790395259857,0.7559412717819214,0.5161221623420715,9.058292388916016,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0007.flac,,0.4254870116710663,0.7038751244544983
,-11.713334560394287,,,,-5.411665201187134,0.6984483897686005,0.8573234677314758,experiment_a_best_waveform,0.09460633993148804,-0.00010240107076242566,0.20176008343696594,0.029090793803334236,,-6.693037986755371,,0.08841294050216675,1.651164030050096,,False,pystoi is not installed,0.7525835633277893,0.4344734847545624,0.7525269389152527,0.523212730884552,9.155105590820312,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0007.flac,,0.4199657738208771,0.759453535079956
,-29.248243808746338,,,,-7.216227412223816,1.0637940913438797,1.1218940019607544,experiment_b_best_waveform,0.1365591585636139,-5.791813237010501e-06,0.27847254276275635,0.024704812094569206,,-24.227947235107422,,0.12892600893974304,2.407769578639948,,False,pystoi is not installed,0.07137364894151688,1.0622551441192627,0.07138149440288544,0.10948896408081055,22.383546829223633,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0007.flac,,-0.0613456629216671,-1.045108675956726
,-23.045219898223877,,,,-6.41421614587307,1.016562432050705,1.0439352989196777,experiment_c_best_waveform,0.1311565488576889,-6.392928480636328e-05,0.07040049880743027,0.007764948531985283,,-18.02492332458496,,0.12269706279039383,2.291440319953292,,False,pystoi is not installed,0.3116268217563629,0.9030221104621887,0.31169387698173523,0.10444168001413345,19.02823257446289,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0007.flac,,-0.12455425411462784,-0.24309740960597992
,,,,,,,,clean_codec,0.0669315829873085,-0.00014666462084278464,0.2725558578968048,0.038639917969703674,,0.2454897165298462,,0.0632791817188263,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0010.flac,,0.7170268893241882,2.684998035430908
,-12.331310868263245,,,,-2.639080736786127,0.6984618045389652,0.8389720320701599,experiment_a_best_latent,0.12285994738340378,-9.213339217239991e-05,0.15770645439624786,0.018758181482553482,,-12.085821151733398,,0.1172119602560997,1.8522989247382726,,False,pystoi is not installed,0.7578295469284058,0.4269852042198181,0.7578334808349609,0.5211411118507385,8.71363353729248,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0010.flac,,0.24136538803577423,0.04591729864478111
,-11.602408051490784,,,,-2.502047300338745,0.701759435236454,0.8441368341445923,experiment_a_best_waveform,0.12333671748638153,-0.00010018303873948753,0.13972219824790955,0.01734444685280323,,-11.356918334960938,,0.11739664524793625,1.8552174990121495,,False,pystoi is not installed,0.7522022724151611,0.43518760800361633,0.7522077560424805,0.5193291902542114,8.881022453308105,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0010.flac,,0.26110830903053284,0.18295073509216309
,-22.942978501319885,,,,-3.788665294647217,1.0692907273769379,1.1143289804458618,experiment_b_best_waveform,0.159785658121109,-5.1836968850693665e-06,0.2307882308959961,0.02512502856552601,,-22.69748878479004,,0.15087078511714935,2.384208850669501,,False,pystoi is not installed,0.07637697458267212,1.0632437467575073,0.07637429982423782,0.11505822837352753,21.697978973388672,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0010.flac,,0.07310748845338821,-1.1036672592163086
,-15.380290627479553,,,,-3.465937852859497,1.0288992449641228,1.0560187101364136,experiment_c_best_waveform,0.1474505364894867,-7.259444100782275e-05,0.07348721474409103,0.012388758361339569,,-15.134800910949707,,0.13888095319271088,2.194733708944156,,False,pystoi is not installed,0.30408975481987,0.9075548052787781,0.3041129410266876,0.0955602377653122,18.520782470703125,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0010.flac,,-0.17246578633785248,-0.7809398174285889
,,,,,,,,clean_codec,0.056736186146736145,-0.0008415678748860955,0.35671114921569824,0.06844846904277802,,7.780856132507324,,0.05386370047926903,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0019.flac,,0.9258102178573608,8.409673690795898
,-13.016946792602539,,,,-7.288711190223694,0.6808875426650047,0.8057723045349121,experiment_a_best_latent,0.12014979124069214,-0.0008585134637542069,0.3038593530654907,0.03806101158261299,,-5.236090660095215,,0.11474019289016724,2.1301951382699422,,False,pystoi is not installed,0.8010493516921997,0.3591250479221344,0.8009987473487854,0.5970273017883301,7.310145854949951,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0019.flac,,0.48007386922836304,1.1209625005722046
,-12.640641689300537,,,,-7.18196439743042,0.6842007413506508,0.8132790327072144,experiment_a_best_waveform,0.12080251425504684,-0.0008310195989906788,0.2704256772994995,0.035239171236753464,,-4.859785556793213,,0.11525971442461014,2.1398402523230113,,False,pystoi is not installed,0.7963486313819885,0.3668786287307739,0.7962986826896667,0.5836119055747986,7.467973232269287,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0019.flac,,0.49618107080459595,1.2277092933654785
,-40.092909812927246,,,,-8.93581372499466,1.068361222743988,1.1276229619979858,experiment_b_best_waveform,0.1594412624835968,8.570224599679932e-05,0.168177530169487,0.023852834478020668,,-32.31205368041992,,0.15042394399642944,2.792677492596788,,False,pystoi is not installed,0.1330351084470749,1.026160478591919,0.13311725854873657,0.11727872490882874,20.887939453125,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0019.flac,,-0.024225329980254173,-0.526140034198761
,-45.377455711364746,,,,-8.59666496515274,1.0252003744244576,1.0725798606872559,experiment_c_best_waveform,0.16034948825836182,-7.665880548302084e-05,0.08729148656129837,0.01588577777147293,,-37.59659957885742,,0.15235766768455505,2.828577805254844,,False,pystoi is not installed,0.3480892777442932,0.879037618637085,0.34799724817276,0.13130773603916168,17.893190383911133,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0019.flac,,0.013186492957174778,-0.18699127435684204
,,,,,,,,clean_codec,0.06982254236936569,-5.65367445233278e-05,0.3428539037704468,0.04036039859056473,,-1.0501282215118408,,0.06599802523851395,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61943/6241-61943-0002.flac,,0.6632063388824463,1.832254409790039
,-20.724222898483276,,,,-2.5491338968276978,0.720959160476923,0.8077691197395325,experiment_a_best_latent,0.11240394413471222,-4.783496478921734e-05,0.17421843111515045,0.021275201812386513,,-21.774351119995117,,0.10719715803861618,1.6242479627414668,,False,pystoi is not installed,0.7624562978744507,0.4192056655883789,0.7624155282974243,0.5462825894355774,8.519091606140137,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61943/6241-61943-0002.flac,,0.08125388622283936,-0.7168794870376587
,-19.218193769454956,,,,-2.4450867772102356,0.7246885560452938,0.8133665323257446,experiment_a_best_waveform,0.11560224741697311,-5.8981095207855105e-05,0.1754373162984848,0.02065133862197399,,-20.268321990966797,,0.11075130105018616,1.6781002257254796,,False,pystoi is not installed,0.7583045363426208,0.4254016578197479,0.7582672238349915,0.5440990924835205,8.64500617980957,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61943/6241-61943-0002.flac,,0.0965055599808693,-0.6128323674201965
,-36.93143916130066,,,,-2.347119987010956,1.0625165328383446,1.1190465688705444,experiment_b_best_waveform,0.1577596217393875,-2.628288530104328e-05,0.16352514922618866,0.015257112681865692,,-37.9815673828125,,0.15148556232452393,2.2953044697483267,,False,pystoi is not installed,0.08756032586097717,1.0436959266662598,0.08767010271549225,0.09871778637170792,21.20997428894043,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61943/6241-61943-0002.flac,,0.012614894658327103,-0.5148655772209167
,-41.469345808029175,,,,-1.983044758439064,1.0236837565898895,1.0731507539749146,experiment_c_best_waveform,0.1516130268573761,-7.308686326723546e-05,0.06808634102344513,0.00811843853443861,,-42.519474029541016,,0.14546294510364532,2.2040499632822144,,False,pystoi is not installed,0.3205623924732208,0.8980350494384766,0.32050564885139465,0.12163632363080978,18.249855041503906,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61943/6241-61943-0002.flac,,0.007481308188289404,-0.15079034864902496
,,,,,,,,clean_codec,0.08734177052974701,-0.0006720936507917941,0.27632445096969604,0.06336142867803574,,3.193488121032715,,0.08271320909261703,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0008.flac,,0.8221759796142578,4.804971694946289
,-20.060769081115723,,,,-4.975433096289635,0.7191763669252396,0.8503316640853882,experiment_a_best_latent,0.1744372546672821,-0.00032805008231662214,0.2628959119319916,0.027147764340043068,,-16.867280960083008,,0.17112112045288086,2.0688487646667197,,False,pystoi is not installed,0.7526507377624512,0.4363735020160675,0.7528133392333984,0.4888852834701538,10.744303703308105,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0008.flac,,0.1419757604598999,-0.17046140134334564
,-20.561522483825684,,,,-4.97247938811779,0.72244917973876,0.8530981540679932,experiment_a_best_waveform,0.1772432178258896,-0.0003515944699756801,0.25262895226478577,0.026187274605035782,,-17.36803436279297,,0.1740100383758545,2.1037756881250855,,False,pystoi is not installed,0.7481990456581116,0.44403377175331116,0.7483862638473511,0.47096434235572815,10.932912826538086,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0008.flac,,0.13416948914527893,-0.16750769317150116
,-55.74406337738037,,,,-5.05043725669384,1.054986096918583,1.0951597690582275,experiment_b_best_waveform,0.22533488273620605,-3.038339491467923e-05,0.2258821725845337,0.017065927386283875,,-52.550575256347656,,0.22137388586997986,2.6764030594206463,,False,pystoi is not installed,0.08096124231815338,1.0338881015777588,0.08099076896905899,0.07956068962812424,25.45619010925293,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0008.flac,,0.0023571443744003773,-0.24546556174755096
,-33.16794490814209,,,,-4.931709632277489,1.0308053120970726,1.0710989236831665,experiment_c_best_waveform,0.21489374339580536,-7.918684423202649e-05,0.07964923232793808,0.014486229978501797,,-29.974456787109375,,0.21150952577590942,2.557143267637874,,False,pystoi is not installed,0.2857600748538971,0.9184969663619995,0.285763144493103,0.08894520252943039,22.615053176879883,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0008.flac,,0.03169991821050644,-0.12673793733119965
,,,,,,,,clean_codec,0.06803414225578308,1.5946694475132972e-05,0.38044676184654236,0.05402034893631935,,1.9659638404846191,,0.06512710452079773,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0025.flac,,0.781841516494751,3.436424732208252
,-12.610355854034424,,,,-3.1108766198158264,0.714249849319458,0.8644974827766418,experiment_a_best_latent,0.12579122185707092,-2.2614651243202388e-05,0.19990448653697968,0.019100205972790718,,-10.644392013549805,,0.12163147330284119,1.8676014264383474,,False,pystoi is not installed,0.7492750287055969,0.4386329650878906,0.7492654919624329,0.551289439201355,8.467646598815918,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0025.flac,,0.2817237079143524,0.32554811239242554
,-11.013362407684326,,,,-2.928189754486084,0.7168190218508244,0.8653424382209778,experiment_a_best_waveform,0.12587597966194153,-3.023986573680304e-05,0.2067842185497284,0.018253125250339508,,-9.047398567199707,,0.12168698757886887,1.8684538253962952,,False,pystoi is not installed,0.7453227043151855,0.44464412331581116,0.7453141808509827,0.5373993515968323,8.58368968963623,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0025.flac,,0.3327709436416626,0.508234977722168
,-45.02821969985962,,,,-4.369124233722687,1.0723751932382584,1.1223928928375244,experiment_b_best_waveform,0.163508802652359,2.842396725100116e-06,0.2009788155555725,0.02516029216349125,,-43.062255859375,,0.15652240812778473,2.403337431925916,,False,pystoi is not installed,0.06780460476875305,1.0778870582580566,0.06780193001031876,0.1260288506746292,20.808208465576172,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0025.flac,,-0.007028651423752308,-0.9326995015144348
,-41.92220163345337,,,,-3.545092061161995,1.0261751934885979,1.0641813278198242,experiment_c_best_waveform,0.1570093333721161,-7.835709402570501e-05,0.06096012890338898,0.007792876102030277,,-39.95623779296875,,0.15160700678825378,2.327863458751487,,False,pystoi is not installed,0.3095305562019348,0.9042582511901855,0.30948659777641296,0.09079552441835403,17.456369400024414,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0025.flac,,-0.010049494914710522,-0.10866732895374298
,,,,,,,,clean_codec,0.07890870422124863,-7.597285730298609e-05,0.30132055282592773,0.05070160701870918,,3.5829453468322754,,0.07487505674362183,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0011.flac,,0.8338449597358704,5.137696266174316
,-12.362922191619873,,,,-4.962438523769379,0.7062695100903511,0.853715717792511,experiment_a_best_latent,0.11994089186191559,-7.081896183080971e-05,0.1931401491165161,0.035954948514699936,,-8.779976844787598,,0.11371517181396484,1.5187323624118867,,False,pystoi is not installed,0.7691003084182739,0.40888088941574097,0.7689492106437683,0.5613006353378296,8.571821212768555,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0011.flac,,0.3419751524925232,0.17525774240493774
,-12.556514263153076,,,,-4.847022831439972,0.7096868008375168,0.8551769852638245,experiment_a_best_waveform,0.12433487176895142,-6.875451072119176e-05,0.1686239242553711,0.032098427414894104,,-8.9735689163208,,0.11802126467227936,1.5762427409757243,,False,pystoi is not installed,0.7640793323516846,0.4170563220977783,0.7639282941818237,0.539526104927063,8.74321174621582,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0011.flac,,0.33529338240623474,0.2906734347343445
,-33.46983766555786,,,,-5.649707555770874,1.058646410703659,1.1103194952011108,experiment_b_best_waveform,0.2004777193069458,8.596033694630023e-06,0.1943821758031845,0.018735110759735107,,-29.886892318725586,,0.19027960300445557,2.541294942266129,,False,pystoi is not installed,0.06557842344045639,1.060230016708374,0.06582369655370712,0.10214849561452866,22.22677230834961,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0011.flac,,-0.03202080354094505,-0.5120112895965576
,-38.54105615615845,,,,-5.215370327234268,1.0277140140533447,1.057898998260498,experiment_c_best_waveform,0.19206754863262177,-6.117334851296619e-05,0.05850108340382576,0.008892709389328957,,-34.95811080932617,,0.1828656941652298,2.4422778708719584,,False,pystoi is not installed,0.26094454526901245,0.9332034587860107,0.26088425517082214,0.08817233890295029,19.56377410888672,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0011.flac,,0.01786569505929947,-0.07767406105995178
,,,,,,,,clean_codec,0.09684711694717407,-0.00016311914077959955,0.4007689952850342,0.0739816278219223,,5.986416339874268,,0.09279658645391464,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0039.flac,,0.8937211036682129,6.846000671386719
,-17.194199085235596,,,,-6.546036630868912,0.7203281559050083,0.8559927344322205,experiment_a_best_latent,0.19023685157299042,-1.9809902369161136e-05,0.1889875829219818,0.024906402453780174,,-11.207782745361328,,0.18439388275146484,1.9870761393043261,,False,pystoi is not installed,0.7597576975822449,0.4237138330936432,0.7597211599349976,0.531453013420105,9.71634292602539,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0039.flac,,0.2653144598007202,0.299964040517807
,-16.846927165985107,,,,-6.512203007936478,0.7245258688926697,0.8610842227935791,experiment_a_best_waveform,0.19108907878398895,-3.170251875417307e-05,0.17700092494487762,0.024319104850292206,,-10.86051082611084,,0.1855403333902359,1.999430587701417,,False,pystoi is not installed,0.7547913193702698,0.4312247037887573,0.7547550797462463,0.5244947671890259,9.888577461242676,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0039.flac,,0.27533137798309326,0.3337976634502411
,-48.17717790603638,,,,-7.191499352455139,1.0570512562990189,1.1102206707000732,experiment_b_best_waveform,0.2308129072189331,-2.820846566464752e-05,0.27748292684555054,0.022602783516049385,,-42.19076156616211,,0.22381463646888733,2.411884370122169,,False,pystoi is not installed,0.10407111793756485,1.0305103063583374,0.10412739217281342,0.09449239820241928,23.63102149963379,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0039.flac,,0.0077704209834337234,-0.3454986810684204
,-46.95708894729614,,,,-6.904931530356407,1.0230116546154022,1.0966980457305908,experiment_c_best_waveform,0.2368699610233307,-5.414494080469012e-05,0.07782070338726044,0.008279225789010525,,-40.970672607421875,,0.23024190962314606,2.481146326837039,,False,pystoi is not installed,0.29823198914527893,0.9116601347923279,0.29820117354393005,0.10418441891670227,20.905624389648438,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0039.flac,,-0.008941788226366043,-0.058930858969688416
,,,,,,,,clean_codec,0.041274044662714005,-7.928904960863292e-05,0.19735689461231232,0.029051965102553368,,1.9553487300872803,,0.03896311670541763,,,False,pystoi is not installed,,,,,,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0006.flac,,0.7814699411392212,3.665371894836426
,-17.82922053337097,,,,-3.860110267996788,0.6950562410056591,0.7876306772232056,experiment_a_best_latent,0.06261762976646423,-2.6215054731437704e-06,0.08674006909132004,0.012568973936140537,,-15.873871803283691,,0.05927187204360962,1.521230257110519,,False,pystoi is not installed,0.79339200258255,0.3714941442012787,0.7934285402297974,0.5811394453048706,7.676193714141846,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0006.flac,,0.15876784920692444,-0.19473837316036224
,-17.828216314315796,,,,-3.784978412091732,0.6964736580848694,0.7905560731887817,experiment_a_best_waveform,0.06334410607814789,-1.69897211890202e-05,0.0778069868683815,0.011503510177135468,,-15.872867584228516,,0.06018595024943352,1.5446903466288915,,False,pystoi is not installed,0.7891519069671631,0.37811538577079773,0.7891867756843567,0.5769159197807312,7.8130083084106445,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0006.flac,,0.15878576040267944,-0.11960651725530624
,-34.872394323349,,,,-4.720258593559265,1.051163099706173,1.1010560989379883,experiment_b_best_waveform,0.08668076992034912,-2.815177504089661e-05,0.1949973851442337,0.014840750955045223,,-32.91704559326172,,0.08231915533542633,2.1127456501440567,,False,pystoi is not installed,0.13365188241004944,1.0084887742996216,0.13356536626815796,0.08760624378919601,20.838430404663086,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0006.flac,,-0.0225962046533823,-1.0548866987228394
,-31.84798789024353,,,,-3.8371990025043488,1.0135469064116478,1.0663211345672607,experiment_c_best_waveform,0.08441972732543945,-6.983805360505357e-05,0.048940908163785934,0.005065384786576033,,-29.89263916015625,,0.08095555007457733,2.0777483148138622,,False,pystoi is not installed,0.39419618248939514,0.844627320766449,0.39422762393951416,0.15206792950630188,17.452556610107422,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0006.flac,,-0.031999293714761734,-0.17182710766792297
