cosine_similarity,epoch,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,subset_size,target_power,zero_normalized_mse
0.006093068193877116,8,True,seen_utterance_unseen_channel,7,1.0233357101678848,0.9999629259109497,0.0060876379429828376,0.02528559323400259,0.5064625963568687,-1.956734740815591e-05,0.012312194099649787,0.11096032708883286,-0.023335710167884827,16,0.4951012209057808,1.0
0.00803666960564442,8,True,unseen_speaker_unseen_utterance_unseen_channel,0,1.0008383691310883,0.9999379515647888,0.008113089221296832,0.0014339882327476516,12.4026198387146,-0.000615581520833075,0.017729628481902182,0.13315123319625854,-0.0008383691310882568,16,12.392269253730774,1.0
0.003229615798773011,8,True,unseen_speaker_unseen_utterance_unseen_channel,1,1.0072628110647202,0.9999889135360718,0.0032364164981117938,0.007852262642700225,2.2758712470531464,-0.0006933926488272846,0.017683735000900924,0.1329784095287323,-0.007262811064720154,16,2.2595212757587433,1.0
0.0013201349356677383,8,True,unseen_speaker_unseen_utterance_unseen_channel,2,1.011280968785286,0.9999980330467224,0.0013155502238078043,0.01160030614119023,1.5367140471935272,6.438342825276777e-05,0.017548494157381356,0.13247071206569672,-0.01128096878528595,16,1.5196428149938583,1.0
-0.0022128427372081205,8,True,unseen_speaker_unseen_utterance_unseen_channel,3,1.0160109102725983,0.9999951720237732,-0.0021866256356588565,0.015430262545123696,1.173868179321289,-0.0006683727260679007,0.017560856183990836,0.13251569867134094,-0.016010910272598267,16,1.1556793302297592,1.0
0.001176362986825552,8,True,unseen_speaker_unseen_utterance_unseen_channel,4,1.0197189152240753,0.9999986290931702,0.001188545485092618,0.02003972721286118,0.8982264176011086,-0.0008277560700662434,0.017514507402665913,0.13233979046344757,-0.019718915224075317,16,0.8809954449534416,1.0
0.0003672567254398018,8,True,unseen_speaker_unseen_utterance_unseen_channel,5,1.0229851305484772,0.9999997019767761,0.00036802433896809816,0.023199167335405946,0.7750523015856743,5.913035784033127e-05,0.01745507202576846,0.1321176290512085,-0.022985130548477173,16,0.7577285766601562,1.0
0.00025733414076967165,8,True,unseen_speaker_unseen_utterance_unseen_channel,6,1.027573511004448,1.0,0.0002612262323964387,0.027610867517068982,0.6553062051534653,0.0008851120946928859,0.017523706424981356,0.13237416744232178,-0.027573511004447937,16,0.6378127038478851,1.0
0.0020398935994307976,8,True,unseen_speaker_unseen_utterance_unseen_channel,7,1.0311651229858398,0.999995768070221,0.0020333254578872584,0.03196026850491762,0.5647572427988052,-0.00019359130237717181,0.017399138072505593,0.131905660033226,-0.031165122985839844,16,0.5477624796330929,1.0
0.02109325327910483,16,True,same_speaker_unseen_utterance_unseen_channel,0,0.9998603984713554,0.9995626211166382,0.021136973868124187,0.001457000311347656,12.532995343208313,-0.0006932650576345623,0.018248983658850193,0.1350870281457901,0.00013960152864456177,16,12.534753203392029,1.0
