architecture,cosine_similarity,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,subset,target_power,zero_normalized_mse
g0_exposure_normalized_v1,0.12148579489439726,True,seen_utterance_unseen_channel,5,0.9854902550578117,0.9851880669593811,0.12148780189454556,0.01300522789824754,0.6730832606554031,0.0004667230532504618,0.008667806861922145,0.09309988468885422,0.014509744942188263,subset_64,0.6831459142267704,1.0
g0_exposure_normalized_v1,0.11829170305281878,True,seen_utterance_unseen_channel,6,0.9861706122756004,0.9860074520111084,0.11828709486871958,0.01347053307108581,0.5621872395277023,0.0005503586726263165,0.007498078339267522,0.08658969402313232,0.013829387724399567,subset_64,0.570157777518034,1.0
g0_exposure_normalized_v1,0.1144055500626564,True,seen_utterance_unseen_channel,7,0.987107090651989,0.9867928624153137,0.11438779905438423,0.013894502422772348,0.48856448754668236,0.0006947506917640567,0.006776587455533445,0.08231709897518158,0.012892909348011017,subset_64,0.4951012209057808,1.0
g0_exposure_normalized_v1,0.39418938010931015,True,unseen_speaker_unseen_utterance_unseen_channel,0,0.9363380074501038,0.844714879989624,0.3940243273973465,0.00833718222565949,11.604187369346619,0.006473352666944265,0.10320300422608852,0.32118701934814453,0.06366199254989624,subset_64,12.392269253730774,1.0
g0_exposure_normalized_v1,0.020679322427895386,True,unseen_speaker_unseen_utterance_unseen_channel,1,1.0036791265010834,0.9995731711387634,0.020674923282058444,0.007122756738681346,2.267703115940094,0.000148626379086636,0.01605150825344026,0.126694455742836,-0.003679126501083374,subset_64,2.2595212757587433,1.0
g0_exposure_normalized_v1,0.0119990463135764,True,unseen_speaker_unseen_utterance_unseen_channel,2,1.0059165805578232,0.9998557567596436,0.012010320730041713,0.008045893220696598,1.528578668832779,-0.0003128158568870276,0.012210112530738115,0.11049893498420715,-0.005916580557823181,subset_64,1.5196428149938583,1.0
g0_exposure_normalized_v1,0.012066330120433122,True,unseen_speaker_unseen_utterance_unseen_channel,3,1.0065762102603912,0.999858558177948,0.012046947260387242,0.008878755965270102,1.1632891744375229,0.0004423786303959787,0.01019101426936686,0.10094958543777466,-0.006576210260391235,subset_64,1.1556793302297592,1.0
g0_exposure_normalized_v1,0.020572423294652253,True,unseen_speaker_unseen_utterance_unseen_channel,4,1.005960151553154,0.9995723962783813,0.020570288004819304,0.010082280612550676,0.8862020596861839,0.00010330583609174937,0.008861115900799632,0.09413344413042068,-0.005960151553153992,subset_64,0.8809954449534416,1.0
g0_exposure_normalized_v1,0.0117052320856601,True,unseen_speaker_unseen_utterance_unseen_channel,5,1.0081246048212051,0.9998664259910583,0.011702923540724441,0.010567347635515034,0.7639119848608971,0.0004668670007959008,0.007980651571415365,0.08933327347040176,-0.00812460482120514,subset_64,0.7577285766601562,1.0
g0_exposure_normalized_v1,0.010335577768273652,True,unseen_speaker_unseen_utterance_unseen_channel,6,1.0086893886327744,0.999895453453064,0.010334954014979303,0.010850154561921954,0.6433666422963142,0.0005656181019730866,0.006911594944540411,0.08313407748937607,-0.008689388632774353,subset_64,0.6378127038478851,1.0
g0_exposure_normalized_v1,0.004804713767953217,True,unseen_speaker_unseen_utterance_unseen_channel,7,1.0104293525218964,0.9999752044677734,0.004837913904339075,0.0114138750359416,0.553414773195982,0.0006592947756871581,0.0062350116786547005,0.07895934581756592,-0.010429352521896362,subset_64,0.5477624796330929,1.0
g0_exposure_normalized_v1,0.44468022510409355,True,same_speaker_unseen_utterance_unseen_channel,0,0.8368365168571472,0.8024855256080627,0.44467818364501,0.06684379745274782,10.492853045463562,0.022875754162669182,0.8367842137813568,0.9144729971885681,0.16316348314285278,subset_256,12.534753203392029,1.0
g0_exposure_normalized_v1,0.04923441004939377,True,same_speaker_unseen_utterance_unseen_channel,1,0.9985485896468163,0.9974724650382996,0.049247413757257164,0.005849137145560235,2.179557368159294,0.0008329236297868192,0.012370211887173355,0.11121833324432373,0.0014514103531837463,subset_256,2.1837127953767776,1.0
g0_exposure_normalized_v1,0.03391639166511595,True,same_speaker_unseen_utterance_unseen_channel,2,1.0004927217960358,0.9988443851470947,0.033907729550264776,0.005544171726796776,1.3327839076519012,0.00020002953533548862,0.007303980702999979,0.08546309918165207,-0.0004927217960357666,subset_256,1.3321861624717712,1.0
g0_exposure_normalized_v1,0.02129916730336845,True,same_speaker_unseen_utterance_unseen_channel,3,1.0022909194231033,0.9995476007461548,0.021330302814021707,0.005445300019346178,1.0315394550561905,0.0010133055038750172,0.005506429937668145,0.0741984099149704,-0.0022909194231033325,subset_256,1.0292354598641396,1.0
g0_exposure_normalized_v1,0.023324314854107797,True,same_speaker_unseen_utterance_unseen_channel,4,1.0022203475236893,0.9994559288024902,0.023334916215389967,0.005740793887525797,0.81117033213377,0.0003280038945376873,0.004608694172929972,0.06788657605648041,-0.00222034752368927,subset_256,0.8094110637903214,1.0
g0_exposure_normalized_v1,0.023494205437600613,True,same_speaker_unseen_utterance_unseen_channel,5,1.0019621104002,0.9994426965713501,0.023494896304327995,0.005418922461103648,0.6782025396823883,0.0005670730024576187,0.003637852700194344,0.060311950743198395,-0.00196211040019989,subset_256,0.676907554268837,1.0
g0_exposure_normalized_v1,0.022203219879884273,True,same_speaker_unseen_utterance_unseen_channel,6,1.0020789057016373,0.9995043873786926,0.022214383468963206,0.005292583897244185,0.5774698331952095,0.00020767032401636243,0.003037904272787273,0.05511679872870445,-0.002078905701637268,subset_256,0.5762948170304298,1.0
g0_exposure_normalized_v1,0.018045758333755657,True,same_speaker_unseen_utterance_unseen_channel,7,1.0025152117013931,0.9996797442436218,0.018051145103527233,0.00512089062249288,0.5050860680639744,0.0006143096834421158,0.0025672870397102088,0.05066468194127083,-0.0025152117013931274,subset_256,0.5038060806691647,1.0
g0_exposure_normalized_v1,0.45086587965488434,True,seen_utterance_unseen_channel,0,0.8298304975032806,0.7974830269813538,0.45079706236720085,0.07212073914706707,10.222119092941284,0.023530954495072365,0.8825591653585434,0.9391514658927917,0.17016950249671936,subset_256,12.305654048919678,1.0
g0_exposure_normalized_v1,0.08836020575836301,True,seen_utterance_unseen_channel,1,0.992517314851284,0.9920817017555237,0.08838872751221061,0.006695394811686128,2.027577817440033,0.0008512869826517999,0.01300747413188219,0.11404713988304138,0.007482685148715973,subset_256,2.0435864329338074,1.0
g0_exposure_normalized_v1,0.0797353028319776,True,seen_utterance_unseen_channel,2,0.9937079399824142,0.9937537312507629,0.07973541039973497,0.005884276935830712,1.3641457632184029,0.0002244801726192236,0.007671569183003157,0.08758720755577087,0.006292060017585754,subset_256,1.3726950734853745,1.0
g0_exposure_normalized_v1,0.06916249915957451,True,seen_utterance_unseen_channel,3,0.99562918394804,0.9950317740440369,0.06919460464268923,0.006111728143878281,0.9793766662478447,0.0010493479203432798,0.005780854669865221,0.07602468878030777,0.0043708160519599915,subset_256,0.9842292293906212,1.0
g0_exposure_normalized_v1,0.06907568359747529,True,seen_utterance_unseen_channel,4,0.9954025521874428,0.9952558279037476,0.06907521048560739,0.006306497205514461,0.790326252579689,0.000344568194122985,0.0048363793175667524,0.06954322755336761,0.0045974478125572205,subset_256,0.7940265238285065,1.0
g0_exposure_normalized_v1,0.0692870020866394,True,seen_utterance_unseen_channel,5,0.9952242895960808,0.9952741861343384,0.06928986730054021,0.005734412756282836,0.6799420230090618,0.0005625519552268088,0.0038159486139193177,0.06177080422639847,0.00477571040391922,subset_256,0.6831459142267704,1.0
g0_exposure_normalized_v1,0.07189317233860493,True,seen_utterance_unseen_channel,6,0.9948499575257301,0.9948895573616028,0.0718893613666296,0.0057225736090913415,0.5672498047351837,0.0001883578224806115,0.003179478633683175,0.056386549025774,0.005150042474269867,subset_256,0.570157777518034,1.0
g0_exposure_normalized_v1,0.0716324346140027,True,seen_utterance_unseen_channel,7,0.9949656128883362,0.9948323369026184,0.07160137686878443,0.005508616392035037,0.49254415556788445,0.000617240380961448,0.0026830799761228263,0.05179477483034134,0.005034387111663818,subset_256,0.4951012209057808,1.0
g0_exposure_normalized_v1,0.4495352879166603,True,unseen_speaker_unseen_utterance_unseen_channel,0,0.8336099237203598,0.7981157302856445,0.44936662539839745,0.06784032471477985,10.332922577857971,0.022917916998267174,0.8400363326072693,0.9162483811378479,0.1663900762796402,subset_256,12.392269253730774,1.0
g0_exposure_normalized_v1,0.04091855831211433,True,unseen_speaker_unseen_utterance_unseen_channel,1,0.9994431585073471,0.9983618259429932,0.04089725064113736,0.005506829591467977,2.2583766281604767,0.0008291660342365503,0.012410835130140185,0.11140084266662598,0.0005568414926528931,subset_256,2.2595212757587433,1.0
g0_exposure_normalized_v1,0.024270805763080716,True,unseen_speaker_unseen_utterance_unseen_channel,2,1.001474142074585,0.9994101524353027,0.024261711980216205,0.004829772573430091,1.5218446254730225,0.0002096861571772024,0.007327879313379526,0.0856027826666832,-0.001474142074584961,subset_256,1.5196428149938583,1.0
g0_exposure_normalized_v1,0.021301442058756948,True,unseen_speaker_unseen_utterance_unseen_channel,3,1.0018778145313263,0.9995465278625488,0.021244876785203815,0.004814836080186069,1.1577997207641602,0.001018901588395238,0.005522567953448743,0.07430699467658997,-0.001877814531326294,subset_256,1.1556793302297592,1.0
g0_exposure_normalized_v1,0.02369597926735878,True,unseen_speaker_unseen_utterance_unseen_channel,4,1.0018244683742523,0.9994376301765442,0.02368766930885613,0.0052611963474191725,0.8825916945934296,0.0003304489655420184,0.0046233333996497095,0.06799429655075073,-0.0018244683742523193,subset_256,0.8809954449534416,1.0
g0_exposure_normalized_v1,0.02059450256638229,True,unseen_speaker_unseen_utterance_unseen_channel,5,1.0019221380352974,0.9995883107185364,0.020591306674759835,0.004832028818782419,0.759242981672287,0.0005636298446916044,0.003648129029897973,0.06039711460471153,-0.0019221380352973938,subset_256,0.7577285766601562,1.0
g0_exposure_normalized_v1,0.015008686888904776,True,unseen_speaker_unseen_utterance_unseen_channel,6,1.0026955306529999,0.9997808337211609,0.015007034948212095,0.0047815279685892165,0.6395532861351967,0.00020138852414675057,0.003045105346245691,0.05518210679292679,-0.002695530652999878,subset_256,0.6378127038478851,1.0
