aggregate_layer_nmse,clean_si_sdr_db,clean_stft_l1,clean_waveform_snr_db,delta_si_sdr_db,delta_waveform_snr_db,si_sdr_db,stft_l1,stft_ratio,summed_latent_correlation,summed_latent_nmse,summed_latent_power_ratio,summed_latent_snr_db,utterance_id,waveform_snr_db
0.19248557090759277,5.020296573638916,0.05354582518339157,6.17111873626709,-0.8369479179382324,-0.8431949615478516,4.183348655700684,0.056849852204322815,1.061704661560731,0.9406832456588745,0.11517009139060974,0.9003417491912842,9.386603355407715,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0007.flac,5.327923774719238
0.17775332927703857,0.2454897165298462,0.0632791817188263,2.684998035430908,0.7409901022911072,0.4908018112182617,0.9864798188209534,0.06618043780326843,1.04584850823978,0.9496679306030273,0.09831516444683075,0.9278285503387451,10.073795318603516,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0010.flac,3.17579984664917
0.17413949966430664,7.780856132507324,0.05386370047926903,8.409673690795898,-0.6804475784301758,-0.565528392791748,7.100408554077148,0.05513939633965492,1.0236837768113776,0.9541740417480469,0.08970318734645844,0.9346414804458618,10.47192096710205,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0019.flac,7.84414529800415
0.18103334307670593,-1.0501282215118408,0.06599802523851395,1.832254409790039,-0.06066024303436279,-0.20409369468688965,-1.1107884645462036,0.07113342732191086,1.0778114506432246,0.9461284279823303,0.10534550249576569,0.9390674829483032,9.773839950561523,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61943/6241-61943-0002.flac,1.6281607151031494
0.19627366960048676,3.193488121032715,0.08271320909261703,4.804971694946289,-0.8224358558654785,-0.511864185333252,2.3710522651672363,0.08584044873714447,1.0378082252984013,0.9214909076690674,0.15099245309829712,0.829807460308075,8.210447311401367,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0008.flac,4.293107509613037
0.19331321120262146,1.9659638404846191,0.06512710452079773,3.436424732208252,0.6090636253356934,0.46622157096862793,2.5750274658203125,0.06589820981025696,1.0118400057108785,0.9396164417266846,0.11819124966859818,0.9455615282058716,9.274147033691406,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0025.flac,3.90264630317688
0.18801897764205933,3.5829453468322754,0.07487505674362183,5.137696266174316,-0.5502941608428955,-0.4530973434448242,3.03265118598938,0.07865867018699646,1.050532361615832,0.9412463903427124,0.11457543820142746,0.9324817657470703,9.409085273742676,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0011.flac,4.684598922729492
0.15250469744205475,5.986416339874268,0.09279658645391464,6.846000671386719,-0.37378740310668945,-0.39752769470214844,5.612628936767578,0.0953059047460556,1.0270410624790294,0.9519100189208984,0.09396307170391083,0.9260002374649048,10.270427703857422,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0039.flac,6.44847297668457
0.17776353657245636,1.9553487300872803,0.03896311670541763,3.665371894836426,-0.1455531120300293,-0.16667890548706055,1.809795618057251,0.03816193342208862,0.979437392306514,0.9540169835090637,0.08992590755224228,0.9269993901252747,10.461151123046875,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0006.flac,3.4986929893493652
0.16536612808704376,3.730830192565918,0.1036943644285202,4.940962314605713,0.5853643417358398,0.4441261291503906,4.316194534301758,0.10642454028129578,1.0263290668477705,0.9474547505378723,0.10278574377298355,0.9405156373977661,9.880671501159668,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0024.flac,5.3850884437561035
